q,q_ind_npass,v,gv,sp,diff
25.302020202020206,51,-134.04561824729893,-0.5778242713388794,1.0650352902418192,1.6428595615806985
25.302020202020206,51,-133.9015606242497,-0.5855867774157721,1.0584909601406496,1.6440777375564217
25.302020202020206,51,-133.7575030012005,-0.5931597236140445,1.0517478290578313,1.6449075526718757
25.302020202020206,51,-133.61344537815125,-0.6005397051237591,1.044805473119847,1.6453451782436062
25.302020202020206,51,-133.46938775510205,-0.6077233560865817,1.0376635285538673,1.6453868846404491
25.302020202020206,51,-133.32533013205284,-0.6147073516642771,1.0303216927530723,1.6450290444173494
25.302020202020206,51,-133.1812725090036,-0.6214884101160143,1.02277972533077,1.6442681354467843
25.302020202020206,51,-133.03721488595437,-0.6280632948833285,1.015037449162577,1.6431007440459056
25.302020202020206,51,-132.89315726290516,-0.6344288166817174,1.007094751415863,1.6415235680975804
25.302020202020206,51,-132.74909963985596,-0.6405818355975127,0.9989515845656561,1.6395334201631688
25.302020202020206,51,-132.60504201680672,-0.6465192631890555,0.9906079673962291,1.6371272305852846
25.302020202020206,51,-132.4609843937575,-0.6522380645908079,0.982063985987533,1.634302050578341
25.302020202020206,51,-132.31692677070828,-0.657735260619231,0.9733197946856682,1.6310550553048992
